facetID,X,Y,Z,x1,y1,z1,x2,y2,z2,x3,y3,z3
215,0,-0.991445,0.130526,51.6,23.625,0,51.35,23.4237,-1.52865,51.6,23.4237,-1.52865
216,1,0,0,51.6,-16.8645,16.8645,51.6,-17.812,15.6296,51.6,-17.7633,15.6015
217,1,0,0,51.6,-20.4599,11.8125,51.6,-19.5212,13.0357,51.6,-19.561,13.0755
218,1,0,0,51.6,-15.6296,17.812,51.6,-16.8645,16.8645,51.6,-15.6015,17.7633
219,1,0,0,51.6,-11.8125,20.4599,51.6,-13.0755,19.561,51.6,-13.0357,19.5212
220,1,0,0,51.6,-11.925,-20.6547,51.6,-13.1201,-19.6674,51.6,-13.1599,-19.7072
221,1,0,0,51.6,-15.4822,-17.644,51.6,-16.7054,-16.7054,51.6,-15.5103,-17.6927
222,1,0,0,51.6,16.7054,16.7054,51.6,17.644,15.4822,51.6,17.6927,15.5103
223,1,0,0,51.6,20.6547,11.925,51.6,19.7072,13.1599,51.6,19.6674,13.1201
224,1,0,0,51.6,-20.6547,11.925,51.6,-21.2504,10.487,51.6,-21.196,10.4724
225,1,0,0,51.6,7.53907,-22.23,51.6,6.1146,-22.82,51.6,7.5672,-22.2787
226,1,0,0,51.6,-22.82,6.1146,51.6,-22.23,7.53907,51.6,-22.2787,7.5672
227,1,0,0,51.6,11.925,-20.6547,51.6,10.4724,-21.196,51.6,10.487,-21.2504
228,1,0,0,51.6,-10.487,21.2504,51.6,-11.925,20.6547,51.6,-10.4724,21.196
229,1,0,0,51.6,20.6547,-11.925,51.6,21.2504,-10.487,51.6,21.196,-10.4724
230,1,0,0,51.6,22.82,-6.1146,51.6,22.23,-7.53907,51.6,22.2787,-7.5672
231,1,0,0,51.6,-6.1146,22.82,51.6,-7.5672,22.2787,51.6,-7.53907,22.23
232,1,0,0,51.6,-23.0373,6.17283,51.6,-23.2405,4.62963,51.6,-23.1842,4.62963
233,1,0,0,51.6,-6.17283,-23.0373,51.6,-7.58275,-22.393,51.6,-7.61088,-22.4417
234,1,0,0,51.6,-23.625,0,51.6,-23.4237,1.52865,51.6,-23.4781,1.54321
235,1,0,0,51.6,-10.388,-21.0499,51.6,-11.8125,-20.4599,51.6,-10.4026,-21.1042
236,1,0,0,51.6,-4.62963,23.2405,51.6,-6.17283,23.0373,51.6,-4.62963,23.1842
237,1,0,0,51.6,23.0373,6.17283,51.6,22.4417,7.61088,51.6,22.393,7.58275
238,1,0,0,51.6,20.4599,11.8125,51.6,21.0499,10.388,51.6,21.1042,10.4026
239,1,0,0,51.6,16.8645,-16.8645,51.6,15.6015,-17.7633,51.6,15.6296,-17.812
240,1,0,0,51.6,13.0357,-19.5212,51.6,11.8125,-20.4599,51.6,13.0755,-19.561
241,1,0,0,51.6,20.4599,-11.8125,51.6,19.5212,-13.0357,51.6,19.561,-13.0755
242,1,0,0,51.6,6.69242e-15,23.625,51.6,-1.54321,23.4781,51.6,-1.52865,23.4237
243,1,0,0,51.6,16.8645,-16.8645,51.6,17.812,-15.6296,51.6,17.7633,-15.6015
244,1,0,0,51.6,-23.85,0,51.6,-23.6468,-1.54321,51.6,-23.5925,-1.52865
245,1,0,0,51.6,-22.82,-6.1146,51.6,-23.0212,-4.58595,51.6,-23.0775,-4.58595
246,1,0,0,51.6,1.54321,23.6468,51.6,-6.75616e-15,23.85,51.6,1.52865,23.5925
247,1,0,0,51.6,6.1146,22.82,51.6,4.58595,23.0775,51.6,4.58595,23.0212
248,1,0,0,51.6,-6.75616e-15,-23.85,51.6,-1.52865,-23.5925,51.6,-1.54321,-23.6468
249,1,0,0,51.6,-4.58595,-23.0212,51.6,-6.1146,-22.82,51.6,-4.58595,-23.0775
250,1,0,0,51.6,23.85,0,51.6,23.6468,1.54321,51.6,23.5925,1.52865
251,1,0,0,51.6,7.61088,22.4417,51.6,6.17283,23.0373,51.6,7.58275,22.393
252,1,0,0,51.6,22.82,6.1146,51.6,23.0212,4.58595,51.6,23.0775,4.58595
253,1,0,0,51.6,11.8125,20.4599,51.6,10.4026,21.1042,51.6,10.388,21.0499
254,1,0,0,51.6,-23.0373,-6.17283,51.6,-22.4417,-7.61088,51.6,-22.393,-7.58275
255,1,0,0,51.6,-20.4599,-11.8125,51.6,-21.0499,-10.388,51.6,-21.1042,-10.4026
256,1,0,0,51.6,6.17283,-23.0373,51.6,4.62963,-23.1842,51.6,4.62963,-23.2405
257,1,0,0,51.6,1.52865,-23.4237,51.6,-6.69242e-15,-23.625,51.6,1.54321,-23.4781
258,1,0,0,51.6,-19.5212,-13.0357,51.6,-20.4599,-11.8125,51.6,-19.561,-13.0755
259,1,0,0,51.6,-16.8645,-16.8645,51.6,-17.7633,-15.6015,51.6,-17.812,-15.6296
260,1,0,0,51.6,23.625,0,51.6,23.4237,-1.52865,51.6,23.4781,-1.54321
261,1,0,0,51.6,11.8125,20.4599,51.6,13.0357,19.5212,51.6,13.0755,19.561
262,1,0,0,51.6,23.0373,-6.17283,51.6,23.2405,-4.62963,51.6,23.1842,-4.62963
263,1,0,0,51.6,16.8645,16.8645,51.6,15.6296,17.812,51.6,15.6015,17.7633
264,0,0.991445,-0.130526,65.975,-23.3421,3.85802,63.1,-23.2405,4.62963,65.975,-23.2405,4.62963
265,0,0.991445,-0.130526,63.1,-23.6468,1.54321,60.225,-23.6468,1.54321,60.225,-23.5452,2.31481
266,0,0.923879,-0.382684,65.975,-21.5482,9.76794,63.1,-21.2504,10.487,65.975,-21.2504,10.487
267,0,0.923879,-0.382684,63.1,-22.4417,7.61088,60.225,-22.4417,7.61088,60.225,-22.1438,8.3299
268,0,0.793353,-0.608762,65.975,-18.2858,15.0122,63.1,-17.812,15.6296,65.975,-17.812,15.6296
269,0,0.793354,-0.608761,63.1,-19.7072,13.1599,60.225,-19.7072,13.1599,60.225,-19.2334,13.7773
270,0,0.608761,-0.793354,65.975,-13.7773,19.2334,63.1,-13.1599,19.7072,65.975,-13.1599,19.7072
271,0,0.608762,-0.793353,63.1,-15.6296,17.812,60.225,-15.6296,17.812,60.225,-15.0122,18.2858
272,0,0.382684,-0.923879,65.975,-8.3299,22.1438,63.1,-7.61088,22.4417,65.975,-7.61088,22.4417
273,0,0.382684,-0.923879,63.1,-10.487,21.2504,60.225,-10.487,21.2504,60.225,-9.76794,21.5482
274,0,0.130526,-0.991445,65.975,-2.31481,23.5452,63.1,-1.54321,23.6468,65.975,-1.54321,23.6468
275,0,0.130526,-0.991445,63.1,-4.62963,23.2405,60.225,-4.62963,23.2405,60.225,-3.85802,23.3421
276,0,-0.130526,-0.991445,65.975,3.85802,23.3421,63.1,4.62963,23.2405,65.975,4.62963,23.2405
277,0,-0.130526,-0.991445,63.1,1.54321,23.6468,60.225,1.54321,23.6468,60.225,2.31481,23.5452
278,0,-0.382684,-0.923879,65.975,9.76794,21.5482,63.1,10.487,21.2504,65.975,10.487,21.2504
279,0,-0.382684,-0.923879,63.1,7.61088,22.4417,60.225,7.61088,22.4417,60.225,8.3299,22.1438
280,0,-0.608762,-0.793353,65.975,15.0122,18.2858,63.1,15.6296,17.812,65.975,15.6296,17.812
281,0,-0.608761,-0.793354,63.1,13.1599,19.7072,60.225,13.1599,19.7072,60.225,13.7773,19.2334
282,0,-0.793354,-0.608761,65.975,19.2334,13.7773,63.1,19.7072,13.1599,65.975,19.7072,13.1599
283,0,-0.793353,-0.608762,63.1,17.812,15.6296,60.225,17.812,15.6296,60.225,18.2858,15.0122
284,0,-0.923879,-0.382684,65.975,22.1438,8.3299,63.1,22.4417,7.61088,65.975,22.4417,7.61088
285,0,-0.923879,-0.382684,63.1,21.2504,10.487,60.225,21.2504,10.487,60.225,21.5482,9.76794
286,0,-0.991445,-0.130526,65.975,23.5452,2.31481,63.1,23.6468,1.54321,65.975,23.6468,1.54321
287,0,-0.991445,-0.130526,63.1,23.2405,4.62963,60.225,23.2405,4.62963,60.225,23.3421,3.85802
288,0.704069,-0.704056,-0.0926906,75.6,24.85,0,75.6,24.6468,1.54321,75.1,24.1468,1.54321
289,0.704068,-0.704057,-0.0926912,75.6,24.0033,6.43165,75.6,24.2235,4.75904,76.1,24.7064,4.88845
290,0.704069,-0.656076,-0.271756,75.6,21.5207,12.425,75.1,21.6834,10.737,75.6,22.1164,10.987
291,0.70407,-0.656075,-0.271755,75.6,24.0033,6.43165,76.1,23.8406,8.1197,75.6,23.3577,7.99029
292,0.704068,-0.563386,-0.432301,75.6,17.5716,17.5716,75.1,18.1656,15.9832,75.6,18.5192,16.3367
293,0.704069,-0.563386,-0.432301,75.6,21.5207,12.425,76.1,20.9267,14.0134,75.6,20.4937,13.7634
294,0.704069,-0.4323,-0.563385,75.6,12.425,21.5207,75.1,13.4099,20.1402,75.6,13.6599,20.5732
295,0.704069,-0.4323,-0.563385,75.6,17.5716,17.5716,76.1,16.5867,18.9522,75.6,16.2332,18.5986
296,0.70407,-0.271755,-0.656075,75.6,6.43165,24.0033,75.1,7.74029,22.9246,75.6,7.8697,23.4076
297,0.704069,-0.271756,-0.656076,75.6,12.425,21.5207,76.1,11.1164,22.5994,75.6,10.8664,22.1663
298,0.704069,-0.0926906,-0.704056,75.6,5.15803e-14,24.85,75.1,1.54321,24.1468,75.6,1.54321,24.6468
299,0.704068,-0.0926912,-0.704057,75.6,6.43165,24.0033,76.1,4.88845,24.7064,75.6,4.75904,24.2235
300,0.704071,0.0926912,-0.704054,75.6,-6.43165,24.0033,75.1,-4.75904,23.7235,75.6,-4.88845,24.2064
301,0.704068,0.0926905,-0.704057,75.6,5.15803e-14,24.85,76.1,-1.67262,25.1298,75.6,-1.67262,24.6298
302,0.704069,0.271756,-0.656076,75.6,-12.425,21.5207,75.1,-10.737,21.6834,75.6,-10.987,22.1164
303,0.70407,0.271755,-0.656075,75.6,-6.43165,24.0033,76.1,-8.1197,23.8406,75.6,-7.99029,23.3577
304,0.704068,0.432301,-0.563386,75.6,-17.5716,17.5716,75.1,-15.9832,18.1656,75.6,-16.3367,18.5192
305,0.704069,0.432301,-0.563386,75.6,-12.425,21.5207,76.1,-14.0134,20.9267,75.6,-13.7634,20.4937
306,0.704069,0.563385,-0.4323,75.6,-21.5207,12.425,75.1,-20.1402,13.4099,75.6,-20.5732,13.6599
307,0.704069,0.563385,-0.4323,75.6,-17.5716,17.5716,76.1,-18.9522,16.5867,75.6,-18.5986,16.2332
308,0.70407,0.656075,-0.271755,75.6,-24.0033,6.43165,75.1,-22.9246,7.74029,75.6,-23.4076,7.8697
309,0.704069,0.656076,-0.271756,75.6,-21.5207,12.425,76.1,-22.5994,11.1164,75.6,-22.1663,10.8664
310,0.704069,0.704056,-0.0926906,75.6,-24.85,0,75.1,-24.1468,1.54321,75.6,-24.6468,1.54321
311,0.704068,0.704057,-0.0926912,75.6,-24.0033,6.43165,76.1,-24.7064,4.88845,75.6,-24.2235,4.75904
312,1,0,0,76.6,17.285,19.6504,76.6,18.7383,18.7383,76.6,17.3662,19.7912
313,1,0,0,76.6,12.925,22.3868,76.6,14.2634,21.3597,76.6,14.3783,21.4747
314,1,0,0,76.6,18.7383,18.7383,76.6,19.6504,17.285,76.6,19.7912,17.3662
315,1,0,0,76.6,22.3868,12.925,76.6,21.4747,14.3783,76.6,21.3597,14.2634
316,1,0,0,76.6,-18.2787,18.2787,76.6,-19.4465,17.0215,76.6,-19.3057,16.9403
317,1,0,0,76.6,-22.9497,13.25,76.6,-21.7819,14.5072,76.6,-21.8968,14.6221
318,1,0,0,76.6,13.25,-22.9497,76.6,14.6221,-21.8968,76.6,14.5072,-21.7819
319,1,0,0,76.6,17.0215,-19.4465,76.6,18.2787,-18.2787,76.6,16.9403,-19.3057
320,1,0,0,76.6,11.6101,23.4546,76.6,13.25,22.9497,76.6,11.6522,23.6115
321,1,0,0,76.6,-24.9692,-6.69047,76.6,-24.4643,-8.33035,76.6,-24.3236,-8.24911
322,1,0,0,76.6,6.69047,24.9692,76.6,8.24911,24.3236,76.6,8.33035,24.4643
323,1,0,0,76.6,-22.9497,-13.25,76.6,-23.4546,-11.6101,76.6,-23.6115,-11.6522
324,1,0,0,76.6,22.9497,13.25,76.6,23.4546,11.6101,76.6,23.6115,11.6522
325,1,0,0,76.6,-8.33035,-24.4643,76.6,-6.69047,-24.9692,76.6,-8.24911,-24.3236
326,1,0,0,76.6,24.9692,6.69047,76.6,24.4643,8.33035,76.6,24.3236,8.24911
327,1,0,0,76.6,-13.25,-22.9497,76.6,-11.6522,-23.6115,76.6,-11.6101,-23.4546
328,1,0,0,76.6,5.14403,25.6603,76.6,6.8587,25.597,76.6,5.14403,25.8228
329,1,0,0,76.6,-25.597,6.8587,76.6,-24.7945,8.37528,76.6,-24.9352,8.45653
330,1,0,0,76.6,-22.3868,12.925,76.6,-23.1893,11.4084,76.6,-23.0324,11.3664
331,1,0,0,76.6,1.09917e-13,25.85,76.6,1.67262,25.6298,76.6,1.71468,25.7868
332,1,0,0,76.6,25.597,6.8587,76.6,25.6603,5.14403,76.6,25.8228,5.14403
333,1,0,0,76.6,6.8587,-25.597,76.6,8.45653,-24.9352,76.6,8.37528,-24.7945
334,1,0,0,76.6,-18.7383,-18.7383,76.6,-17.3662,-19.7912,76.6,-17.285,-19.6504
335,1,0,0,76.6,11.4084,-23.1893,76.6,12.925,-22.3868,76.6,11.3664,-23.0324
336,1,0,0,76.6,-18.7383,-18.7383,76.6,-19.6504,-17.285,76.6,-19.7912,-17.3662
337,1,0,0,76.6,25.85,0,76.6,25.7868,1.71468,76.6,25.6298,1.67262
338,1,0,0,76.6,-14.3783,-21.4747,76.6,-12.925,-22.3868,76.6,-14.2634,-21.3597
339,1,0,0,76.6,-22.3868,-12.925,76.6,-21.4747,-14.3783,76.6,-21.3597,-14.2634
340,1,0,0,76.6,-1.67262,26.1173,76.6,1.94998e-13,26.5,76.6,-1.71468,26.2743
341,1,0,0,76.6,-6.69047,24.9692,76.6,-5.01786,25.1894,76.6,-5.01786,25.3519
342,1,0,0,76.6,26.5,0,76.6,26.1173,-1.67262,76.6,26.2743,-1.71468
343,1,0,0,76.6,24.9692,-6.69047,76.6,25.3519,-5.01786,76.6,25.1894,-5.01786
344,1,0,0,76.6,-26.5,-1.11536e-14,76.6,-26.1173,1.67262,76.6,-26.2743,1.71468
345,1,0,0,76.6,-24.9692,6.69047,76.6,-25.3519,5.01786,76.6,-25.1894,5.01786
346,1,0,0,76.6,-8.37528,24.7945,76.6,-6.8587,25.597,76.6,-8.45653,24.9352
347,1,0,0,76.6,-5.82244e-13,-26.5,76.6,1.71468,-26.2743,76.6,1.67262,-26.1173
348,1,0,0,76.6,5.01786,-25.3519,76.6,6.69047,-24.9692,76.6,5.01786,-25.1894
349,1,0,0,76.6,-12.925,22.3868,76.6,-11.3664,23.0324,76.6,-11.4084,23.1893
350,1,0,0,76.6,25.597,-6.8587,76.6,24.7945,-8.37528,76.6,24.9352,-8.45653
351,1,0,0,76.6,22.3868,-12.925,76.6,23.1893,-11.4084,76.6,23.0324,-11.3664
352,1,0,0,76.6,-12.925,22.3868,76.6,-14.3783,21.4747,76.6,-14.2634,21.3597
353,1,0,0,76.6,-18.7383,18.7383,76.6,-17.285,19.6504,76.6,-17.3662,19.7912
354,1,0,0,76.6,-6.8587,-25.597,76.6,-5.14403,-25.8228,76.6,-5.14403,-25.6603
355,1,0,0,76.6,-1.71468,-25.7868,76.6,7.32271e-15,-25.85,76.6,-1.67262,-25.6298
356,1,0,0,76.6,-25.597,-6.8587,76.6,-25.6603,-5.14403,76.6,-25.8228,-5.14403
357,1,0,0,76.6,-25.85,0,76.6,-25.7868,-1.71468,76.6,-25.6298,-1.67262
358,1,0,0,76.6,21.4747,-14.3783,76.6,22.3868,-12.925,76.6,21.3597,-14.2634
359,1,0,0,76.6,18.7383,-18.7383,76.6,19.7912,-17.3662,76.6,19.6504,-17.285
360,0.704041,0.704084,-0.092694,76.1,26.08,-6.98811,76.1,26.31,-5.24109,76.225,26.185,-5.24109
361,0.704069,0.704057,-0.0926912,76.475,26.395,-1.74703,76.6,26.5,0,76.6,26.2743,-1.71468
362,0.704063,0.656081,-0.271758,76.475,25.0434,-8.51903,76.6,25.597,-6.8587,76.6,24.9352,-8.45653
363,0.704041,0.656101,-0.271766,76.1,23.3827,-13.5,76.1,24.057,-11.872,76.225,23.9363,-11.8397
364,0.704063,0.56339,-0.432304,76.475,21.9852,-14.7105,76.6,22.9497,-13.25,76.6,21.8968,-14.6221
365,0.704042,0.563406,-0.432318,76.1,19.0919,-19.0919,76.1,20.1646,-17.6939,76.225,20.0563,-17.6314
366,0.70406,0.432306,-0.563392,76.475,17.4287,-19.8994,76.6,18.7383,-18.7383,76.6,17.3662,-19.7912
367,0.704041,0.432317,-0.563407,76.1,13.5,-23.3827,76.1,14.898,-22.31,76.225,14.8096,-22.2216
368,0.704063,0.271758,-0.656081,76.475,11.6845,-23.7323,76.6,13.25,-22.9497,76.6,11.6522,-23.6115
369,0.704042,0.271766,-0.656101,76.1,6.98811,-26.08,76.1,8.61609,-25.4057,76.225,8.55359,-25.2974
370,0.704063,0.092692,-0.704063,76.475,5.14403,-25.9478,76.6,6.8587,-25.597,76.6,5.14403,-25.8228
371,0.704047,0.0926932,-0.704078,76.1,7.64848e-15,-27,76.1,1.74703,-26.77,76.225,1.71468,-26.6493
372,0.704069,-0.0926912,-0.704057,76.475,-1.74703,-26.395,76.6,-5.82244e-13,-26.5,76.6,-1.71468,-26.2743
373,0.704041,-0.092694,-0.704084,76.1,-6.98811,-26.08,76.1,-5.24109,-26.31,76.225,-5.24109,-26.185
374,0.704063,-0.271758,-0.656081,76.475,-8.51903,-25.0434,76.6,-6.8587,-25.597,76.6,-8.45653,-24.9352
375,0.704041,-0.271766,-0.656101,76.1,-13.5,-23.3827,76.1,-11.872,-24.057,76.225,-11.8397,-23.9363
376,0.704063,-0.432304,-0.56339,76.475,-14.7105,-21.9852,76.6,-13.25,-22.9497,76.6,-14.6221,-21.8968
377,0.704042,-0.432318,-0.563406,76.1,-19.0919,-19.0919,76.1,-17.6939,-20.1646,76.225,-17.6314,-20.0563
378,0.70406,-0.563392,-0.432306,76.475,-19.8994,-17.4287,76.6,-18.7383,-18.7383,76.6,-19.7912,-17.3662
379,0.704041,-0.563407,-0.432317,76.1,-23.3827,-13.5,76.1,-22.31,-14.898,76.225,-22.2216,-14.8096
380,0.704063,-0.656081,-0.271758,76.475,-23.7323,-11.6845,76.6,-22.9497,-13.25,76.6,-23.6115,-11.6522
381,0.704042,-0.656101,-0.271766,76.1,-26.08,-6.98811,76.1,-25.4057,-8.61609,76.225,-25.2974,-8.55359
382,0.704069,-0.704057,-0.0926912,76.6,-26.5,-1.11536e-14,76.475,-26.395,-1.74703,76.6,-26.2743,-1.71468
383,0.704041,-0.704084,-0.092694,76.1,-26.31,-5.24109,76.1,-26.08,-6.98811,76.225,-26.185,-5.24109
384,0,-0.991445,-0.130528,68.4125,-26.77,-1.74703,65.85,-26.77,-1.74703,68.4125,-26.655,-2.62054
385,0,-0.991445,-0.130528,65.85,-26.31,-5.24109,63.2875,-26.425,-4.36757,63.2875,-26.31,-5.24109
386,0,-0.92388,-0.382683,65.85,-24.057,-11.872,63.2875,-24.3942,-11.058,63.2875,-24.057,-11.872
387,0,-0.92388,-0.382683,68.4125,-25.4057,-8.61609,65.85,-25.4057,-8.61609,68.4125,-25.0685,-9.43007
388,0,-0.793354,-0.608761,65.85,-20.1646,-17.6939,63.2875,-20.7009,-16.9949,63.2875,-20.1646,-17.6939
389,0,-0.793353,-0.608761,68.4125,-22.31,-14.898,65.85,-22.31,-14.898,68.4125,-21.7736,-15.597
390,0,-0.608761,-0.793353,65.85,-14.898,-22.31,63.2875,-15.597,-21.7736,63.2875,-14.898,-22.31
391,0,-0.608761,-0.793354,68.4125,-17.6939,-20.1646,65.85,-17.6939,-20.1646,68.4125,-16.9949,-20.7009
392,0,-0.382683,-0.92388,65.85,-8.61609,-25.4057,63.2875,-9.43007,-25.0685,63.2875,-8.61609,-25.4057
393,0,-0.382683,-0.92388,68.4125,-11.872,-24.057,65.85,-11.872,-24.057,68.4125,-11.058,-24.3942
394,0,-0.130528,-0.991445,65.85,-1.74703,-26.77,63.2875,-2.62054,-26.655,63.2875,-1.74703,-26.77
395,0,-0.130528,-0.991445,68.4125,-5.24109,-26.31,65.85,-5.24109,-26.31,68.4125,-4.36757,-26.425
396,0,0.130528,-0.991445,65.85,5.24109,-26.31,63.2875,4.36757,-26.425,63.2875,5.24109,-26.31
397,0,0.130528,-0.991445,68.4125,1.74703,-26.77,65.85,1.74703,-26.77,68.4125,2.62054,-26.655
398,0,0.382683,-0.92388,65.85,11.872,-24.057,63.2875,11.058,-24.3942,63.2875,11.872,-24.057
399,0,0.382683,-0.92388,68.4125,8.61609,-25.4057,65.85,8.61609,-25.4057,68.4125,9.43007,-25.0685
400,0,0.608761,-0.793354,65.85,17.6939,-20.1646,63.2875,16.9949,-20.7009,63.2875,17.6939,-20.1646
401,0,0.608761,-0.793353,68.4125,14.898,-22.31,65.85,14.898,-22.31,68.4125,15.597,-21.7736
402,0,0.793353,-0.608761,65.85,22.31,-14.898,63.2875,21.7736,-15.597,63.2875,22.31,-14.898
403,0,0.793354,-0.608761,68.4125,20.1646,-17.6939,65.85,20.1646,-17.6939,68.4125,20.7009,-16.9949
404,0,0.92388,-0.382683,65.85,25.4057,-8.61609,63.2875,25.0685,-9.43007,63.2875,25.4057,-8.61609
405,0,0.92388,-0.382683,68.4125,24.057,-11.872,65.85,24.057,-11.872,68.4125,24.3942,-11.058
406,0,0.991445,-0.130528,65.85,26.77,-1.74703,63.2875,26.655,-2.62054,63.2875,26.77,-1.74703
407,0,0.991445,-0.130528,68.4125,26.31,-5.24109,65.85,26.31,-5.24109,68.4125,26.425,-4.36757
408,0,0.991445,0.130528,68.4125,26.77,1.74703,65.85,26.77,1.74703,68.4125,26.655,2.62054
409,0,0.991445,0.130528,65.85,26.31,5.24109,63.2875,26.425,4.36757,63.2875,26.31,5.24109
410,0,0.92388,0.382683,65.85,24.057,11.872,63.2875,24.3942,11.058,63.2875,24.057,11.872
411,0,0.92388,0.382683,68.4125,25.4057,8.61609,65.85,25.4057,8.61609,68.4125,25.0685,9.43007
412,0,0.793354,0.608761,65.85,20.1646,17.6939,63.2875,20.7009,16.9949,63.2875,20.1646,17.6939
413,0,0.793353,0.608761,68.4125,22.31,14.898,65.85,22.31,14.898,68.4125,21.7736,15.597
414,0,0.608761,0.793353,65.85,14.898,22.31,63.2875,15.597,21.7736,63.2875,14.898,22.31
415,0,0.608761,0.793354,68.4125,17.6939,20.1646,65.85,17.6939,20.1646,68.4125,16.9949,20.7009
416,0,0.382683,0.92388,65.85,8.61609,25.4057,63.2875,9.43007,25.0685,63.2875,8.61609,25.4057
417,0,0.382683,0.92388,68.4125,11.872,24.057,65.85,11.872,24.057,68.4125,11.058,24.3942
418,0,0.130528,0.991445,65.85,1.74703,26.77,63.2875,2.62054,26.655,63.2875,1.74703,26.77
419,0,0.130528,0.991445,68.4125,5.24109,26.31,65.85,5.24109,26.31,68.4125,4.36757,26.425
420,0,-0.130528,0.991445,65.85,-5.24109,26.31,63.2875,-4.36757,26.425,63.2875,-5.24109,26.31
421,0,-0.130528,0.991445,68.4125,-1.74703,26.77,65.85,-1.74703,26.77,68.4125,-2.62054,26.655
422,0,-0.382683,0.92388,65.85,-11.872,24.057,63.2875,-11.058,24.3942,63.2875,-11.872,24.057
423,0,-0.382683,0.92388,68.4125,-8.61609,25.4057,65.85,-8.61609,25.4057,68.4125,-9.43007,25.0685
424,0,-0.608761,0.793354,65.85,-17.6939,20.1646,63.2875,-16.9949,20.7009,63.2875,-17.6939,20.1646
425,0,-0.608761,0.793353,68.4125,-14.898,22.31,65.85,-14.898,22.31,68.4125,-15.597,21.7736
426,0,-0.793353,0.608761,65.85,-22.31,14.898,63.2875,-21.7736,15.597,63.2875,-22.31,14.898
427,0,-0.793354,0.608761,68.4125,-20.1646,17.6939,65.85,-20.1646,17.6939,68.4125,-20.7009,16.9949
428,0,-0.92388,0.382683,65.85,-25.4057,8.61609,63.2875,-25.0685,9.43007,63.2875,-25.4057,8.61609
429,0,-0.92388,0.382683,68.4125,-24.057,11.872,65.85,-24.057,11.872,68.4125,-24.3942,11.058
430,0,-0.991445,0.130528,65.85,-26.77,1.74703,63.2875,-26.655,2.62054,63.2875,-26.77,1.74703
431,0,-0.991445,0.130528,68.4125,-26.31,5.24109,65.85,-26.31,5.24109,68.4125,-26.425,4.36757
432,0.704041,-0.704084,0.092694,76.1,-26.08,6.98811,76.1,-26.31,5.24109,76.225,-26.185,5.24109
433,0.704069,-0.704057,0.0926912,76.475,-26.395,1.74703,76.6,-26.5,-1.11536e-14,76.6,-26.2743,1.71468
434,0.704063,-0.656081,0.271758,76.475,-25.0434,8.51903,76.6,-25.597,6.8587,76.6,-24.9352,8.45653
435,0.704041,-0.656101,0.271766,76.1,-23.3827,13.5,76.1,-24.057,11.872,76.225,-23.9363,11.8397
436,0.704063,-0.56339,0.432304,76.475,-21.9852,14.7105,76.6,-22.9497,13.25,76.6,-21.8968,14.6221
437,0.704042,-0.563406,0.432318,76.1,-19.0919,19.0919,76.1,-20.1646,17.6939,76.225,-20.0563,17.6314
438,0.70406,-0.432306,0.563392,76.475,-17.4287,19.8994,76.6,-18.7383,18.7383,76.6,-17.3662,19.7912
439,0.704041,-0.432317,0.563407,76.1,-13.5,23.3827,76.1,-14.898,22.31,76.225,-14.8096,22.2216
440,0.704063,-0.271758,0.656081,76.475,-11.6845,23.7323,76.6,-13.25,22.9497,76.6,-11.6522,23.6115
441,0.704042,-0.271766,0.656101,76.1,-6.98811,26.08,76.1,-8.61609,25.4057,76.225,-8.55359,25.2974
442,0.704063,-0.092692,0.704063,76.475,-5.14403,25.9478,76.6,-6.8587,25.597,76.6,-5.14403,25.8228
443,0.704047,-0.0926932,0.704078,76.1,-7.64848e-15,27,76.1,-1.74703,26.77,76.225,-1.71468,26.6493
444,0.704069,0.0926912,0.704057,76.475,1.74703,26.395,76.6,1.94998e-13,26.5,76.6,1.71468,26.2743
445,0.704041,0.092694,0.704084,76.1,6.98811,26.08,76.1,5.24109,26.31,76.225,5.24109,26.185
446,0.704063,0.271758,0.656081,76.475,8.51903,25.0434,76.6,6.8587,25.597,76.6,8.45653,24.9352
447,0.704041,0.271766,0.656101,76.1,13.5,23.3827,76.1,11.872,24.057,76.225,11.8397,23.9363
448,0.704063,0.432304,0.56339,76.475,14.7105,21.9852,76.6,13.25,22.9497,76.6,14.6221,21.8968
449,0.704042,0.432318,0.563406,76.1,19.0919,19.0919,76.1,17.6939,20.1646,76.225,17.6314,20.0563
450,0.70406,0.563392,0.432306,76.475,19.8994,17.4287,76.6,18.7383,18.7383,76.6,19.7912,17.3662
451,0.704041,0.563407,0.432317,76.1,23.3827,13.5,76.1,22.31,14.898,76.225,22.2216,14.8096
452,0.704063,0.656081,0.271758,76.475,23.7323,11.6845,76.6,22.9497,13.25,76.6,23.6115,11.6522
453,0.704042,0.656101,0.271766,76.1,26.08,6.98811,76.1,25.4057,8.61609,76.225,25.2974,8.55359
454,0.704069,0.704057,0.0926912,76.6,26.5,0,76.475,26.395,1.74703,76.6,26.2743,1.71468
455,0.704041,0.704084,0.092694,76.1,26.31,5.24109,76.1,26.08,6.98811,76.225,26.185,5.24109
456,-0.167409,-0.977453,0.128686,38.7457,-24.7661,4.87022,40.1382,-25.1088,4.07909,40.1382,-24.9965,4.93194
457,-0.0560296,-0.792107,0.607805,49.9579,-19.9388,17.4681,51.3684,-20.5316,16.8256,51.3684,-19.9952,17.5245
458,-0.0560284,-0.792107,0.607805,48.5473,-21.9897,14.6653,49.9579,-22.0588,14.7052,48.5473,-21.466,15.3478
